,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
12677,male,71,191.0,97.0,22.0,107.0,40.1,187.0
12678,male,36,184.0,84.0,23.0,105.0,40.8,143.0
12679,male,41,171.0,73.0,10.0,86.0,40.0,34.0
12680,male,71,179.0,82.0,19.0,89.0,40.6,103.0
12681,female,33,159.0,56.0,27.0,110.0,40.9,181.0
12682,male,41,186.0,89.0,25.0,107.0,40.7,172.0
12683,female,66,162.0,62.0,15.0,97.0,40.7,87.0
12684,female,26,158.0,54.0,22.0,93.0,40.7,105.0
12685,male,49,181.0,88.0,22.0,100.0,40.8,136.0
12686,male,49,188.0,89.0,29.0,107.0,40.6,210.0
12687,male,75,185.0,86.0,1.0,85.0,37.8,5.0
12688,female,50,187.0,81.0,4.0,82.0,39.2,15.0
12689,female,44,167.0,69.0,15.0,102.0,40.3,88.0
12690,female,55,168.0,71.0,29.0,108.0,40.6,193.0
12691,male,24,182.0,76.0,26.0,114.0,40.7,177.0
12692,female,64,163.0,62.0,2.0,90.0,37.8,10.0
12693,female,29,169.0,63.0,13.0,91.0,40.0,58.0
12694,male,34,185.0,94.0,14.0,90.0,40.3,57.0
12695,female,48,155.0,54.0,2.0,78.0,37.7,7.0
12696,male,22,177.0,76.0,9.0,89.0,39.7,27.0
12697,female,38,147.0,49.0,20.0,99.0,40.6,114.0
12698,female,62,191.0,91.0,25.0,100.0,40.6,142.0
12699,female,24,175.0,67.0,25.0,103.0,40.5,141.0
12700,female,63,162.0,58.0,19.0,107.0,40.5,131.0
12701,male,44,205.0,100.0,8.0,85.0,39.5,31.0
12702,female,39,164.0,69.0,20.0,94.0,40.6,98.0
12703,male,23,194.0,97.0,9.0,82.0,39.4,22.0
12704,male,28,192.0,92.0,14.0,93.0,40.3,59.0
12705,male,48,181.0,90.0,14.0,90.0,40.3,65.0
12706,male,46,189.0,90.0,11.0,89.0,40.0,49.0
12707,female,39,178.0,72.0,22.0,100.0,40.7,121.0
12708,male,72,184.0,84.0,15.0,90.0,40.1,85.0
12709,male,63,185.0,88.0,8.0,86.0,39.4,38.0
12710,male,34,170.0,72.0,10.0,91.0,40.0,37.0
12711,male,20,199.0,99.0,20.0,107.0,40.2,121.0
12712,male,72,183.0,86.0,24.0,105.0,40.5,192.0
12713,male,70,194.0,94.0,5.0,91.0,38.6,30.0
12714,male,47,193.0,99.0,20.0,99.0,40.6,123.0
12715,male,55,156.0,62.0,9.0,86.0,39.6,34.0
12716,male,67,181.0,90.0,17.0,107.0,40.5,138.0
12717,male,39,188.0,91.0,24.0,104.0,40.8,153.0
12718,male,32,176.0,76.0,27.0,108.0,40.8,170.0
12719,female,68,165.0,59.0,15.0,100.0,40.4,93.0
12720,female,61,160.0,64.0,19.0,93.0,40.1,100.0
12721,male,66,198.0,96.0,14.0,98.0,40.4,96.0
12722,male,25,191.0,94.0,16.0,95.0,40.3,70.0
12723,male,34,181.0,80.0,16.0,82.0,40.0,41.0
12724,male,29,189.0,86.0,24.0,96.0,40.8,110.0
12725,female,43,154.0,56.0,29.0,109.0,40.9,196.0
12726,female,51,167.0,63.0,26.0,112.0,41.0,185.0
12727,male,24,189.0,82.0,15.0,97.0,40.0,66.0
12728,female,28,146.0,48.0,14.0,107.0,40.4,90.0
12729,male,21,196.0,87.0,9.0,85.0,39.6,23.0
12730,male,24,184.0,83.0,11.0,93.0,40.0,42.0
12731,male,41,185.0,85.0,4.0,81.0,38.9,11.0
12732,male,69,189.0,93.0,30.0,104.0,40.9,235.0
12733,male,32,190.0,96.0,17.0,88.0,40.0,63.0
12734,female,22,161.0,53.0,21.0,107.0,40.4,131.0
12735,female,46,160.0,62.0,15.0,101.0,40.0,88.0
12736,male,62,195.0,97.0,19.0,92.0,40.2,110.0
12737,male,20,192.0,90.0,14.0,92.0,40.2,51.0
12738,male,24,194.0,100.0,2.0,81.0,38.0,5.0
12739,female,70,157.0,57.0,29.0,118.0,40.8,238.0
12740,male,20,188.0,89.0,7.0,95.0,39.3,28.0
12741,male,48,176.0,79.0,28.0,105.0,41.0,187.0
12742,male,20,163.0,59.0,23.0,113.0,40.7,141.0
12743,female,25,141.0,49.0,17.0,94.0,40.3,84.0
12744,male,49,188.0,91.0,16.0,97.0,40.2,93.0
12745,male,33,206.0,101.0,17.0,89.0,40.4,68.0
12746,male,31,175.0,76.0,16.0,89.0,40.2,54.0
12747,male,45,182.0,88.0,15.0,102.0,40.2,94.0
12748,male,22,186.0,82.0,14.0,94.0,40.1,54.0
12749,female,66,168.0,67.0,12.0,91.0,40.0,61.0
12750,male,47,189.0,91.0,21.0,105.0,40.5,145.0
12751,female,64,164.0,68.0,29.0,109.0,40.9,202.0
12752,female,23,162.0,58.0,27.0,103.0,40.7,155.0
12753,male,46,198.0,99.0,6.0,83.0,39.1,22.0
12754,female,48,175.0,73.0,10.0,87.0,39.8,43.0
12755,female,27,169.0,64.0,19.0,96.0,40.3,95.0
12756,male,44,177.0,81.0,24.0,111.0,40.7,179.0
12757,female,58,168.0,62.0,9.0,90.0,39.9,44.0
12758,female,48,174.0,78.0,14.0,102.0,40.1,81.0
12759,female,55,164.0,62.0,5.0,86.0,39.4,22.0
12760,female,27,167.0,68.0,1.0,85.0,37.7,4.0
12761,male,27,194.0,95.0,2.0,85.0,38.4,6.0
12762,female,42,159.0,64.0,15.0,87.0,39.8,64.0
12763,male,45,180.0,81.0,19.0,90.0,40.5,82.0
12764,female,56,171.0,70.0,2.0,79.0,38.1,7.0
12765,male,33,197.0,93.0,9.0,85.0,39.6,29.0
12766,male,37,180.0,80.0,17.0,102.0,40.4,97.0
12767,male,71,196.0,97.0,23.0,110.0,40.7,206.0
12768,male,44,182.0,86.0,26.0,107.0,40.7,181.0
12769,male,71,186.0,91.0,16.0,95.0,40.1,105.0
12770,male,62,185.0,92.0,21.0,101.0,40.7,148.0
12771,male,73,163.0,67.0,26.0,110.0,41.0,218.0
12772,male,36,179.0,80.0,21.0,105.0,40.4,129.0
12773,male,54,181.0,89.0,16.0,95.0,40.1,91.0
12774,male,74,173.0,80.0,14.0,90.0,40.0,80.0
12775,female,29,176.0,72.0,18.0,95.0,40.4,86.0
12776,female,35,151.0,55.0,25.0,105.0,40.5,155.0
12777,female,72,189.0,86.0,24.0,95.0,40.8,129.0
12778,male,60,189.0,91.0,22.0,100.0,40.6,149.0
12779,male,45,188.0,89.0,7.0,85.0,39.0,26.0
12780,female,62,168.0,67.0,14.0,95.0,40.0,76.0
12781,female,25,162.0,61.0,23.0,107.0,40.5,142.0
12782,male,58,183.0,85.0,16.0,95.0,40.0,93.0
12783,female,46,150.0,50.0,4.0,76.0,38.9,13.0
12784,male,24,179.0,82.0,24.0,100.0,40.5,116.0
12785,female,40,170.0,67.0,6.0,82.0,39.4,22.0
12786,male,27,191.0,92.0,30.0,112.0,40.9,210.0
12787,female,65,168.0,71.0,4.0,79.0,39.0,15.0
12788,female,34,177.0,75.0,8.0,90.0,39.7,35.0
12789,female,20,146.0,47.0,9.0,92.0,39.7,42.0
12790,male,74,193.0,92.0,10.0,82.0,40.0,48.0
12791,female,22,176.0,74.0,19.0,97.0,40.8,92.0
12792,male,25,179.0,80.0,4.0,89.0,39.1,13.0
12793,male,57,186.0,90.0,3.0,82.0,38.1,12.0
12794,male,59,189.0,90.0,20.0,94.0,40.7,116.0
12795,male,40,182.0,83.0,13.0,94.0,40.0,61.0
12796,male,22,179.0,80.0,26.0,101.0,40.9,126.0
12797,female,21,168.0,63.0,15.0,96.0,40.1,73.0
12798,male,39,188.0,91.0,9.0,88.0,39.6,36.0
12799,male,59,193.0,97.0,12.0,92.0,39.7,68.0
12800,male,44,189.0,91.0,16.0,89.0,40.1,69.0
12801,female,68,166.0,64.0,3.0,77.0,38.3,11.0
12802,male,49,193.0,87.0,9.0,85.0,39.8,35.0
12803,female,24,145.0,48.0,2.0,79.0,37.9,7.0
12804,female,30,178.0,77.0,21.0,106.0,40.8,124.0
12805,female,29,160.0,60.0,26.0,100.0,40.7,143.0
12806,male,33,179.0,76.0,16.0,91.0,40.5,61.0
12807,male,27,202.0,108.0,5.0,82.0,38.8,14.0
12808,female,33,175.0,75.0,1.0,85.0,38.0,4.0
12809,female,44,162.0,56.0,26.0,108.0,40.8,174.0
12810,male,77,174.0,78.0,8.0,88.0,39.8,44.0
12811,male,50,193.0,94.0,11.0,83.0,39.7,42.0
12812,male,73,182.0,82.0,6.0,90.0,39.0,34.0
12813,male,75,180.0,85.0,30.0,108.0,40.9,257.0
12814,female,40,153.0,52.0,29.0,102.0,40.9,175.0
12815,female,61,175.0,71.0,18.0,99.0,40.3,105.0
12816,male,56,173.0,72.0,20.0,98.0,40.5,117.0
12817,male,57,165.0,71.0,18.0,98.0,40.6,106.0
12818,female,58,156.0,62.0,13.0,94.0,40.2,69.0
12819,female,55,179.0,78.0,10.0,91.0,39.6,48.0
12820,male,41,182.0,87.0,14.0,100.0,39.7,81.0
12821,male,22,181.0,83.0,22.0,108.0,40.6,131.0
12822,male,31,173.0,77.0,13.0,95.0,40.2,56.0
12823,female,45,151.0,50.0,20.0,93.0,40.5,103.0
12824,female,22,159.0,57.0,28.0,114.0,40.6,194.0
12825,male,63,197.0,101.0,12.0,94.0,40.3,75.0
12826,female,42,169.0,69.0,13.0,94.0,39.6,65.0
12827,female,53,169.0,65.0,18.0,99.0,40.5,104.0
12828,male,35,198.0,99.0,4.0,92.0,38.8,18.0
12829,male,29,187.0,85.0,3.0,82.0,38.2,7.0
12830,male,23,187.0,84.0,16.0,97.0,40.4,70.0
12831,male,39,185.0,84.0,13.0,95.0,40.0,63.0
12832,female,38,157.0,61.0,4.0,87.0,38.4,17.0
12833,female,37,175.0,65.0,29.0,101.0,40.9,165.0
12834,male,35,179.0,83.0,16.0,93.0,40.3,69.0
12835,female,65,166.0,70.0,15.0,100.0,39.9,90.0
12836,male,37,186.0,90.0,28.0,118.0,40.5,234.0
12837,female,60,158.0,63.0,3.0,78.0,38.4,11.0
12838,male,31,187.0,88.0,12.0,101.0,40.1,65.0
12839,male,28,176.0,78.0,12.0,84.0,39.8,30.0
12840,male,48,162.0,67.0,4.0,86.0,38.8,14.0
12841,female,24,183.0,70.0,14.0,96.0,39.9,68.0
12842,female,28,160.0,60.0,1.0,86.0,37.4,4.0
12843,male,33,183.0,91.0,13.0,92.0,40.1,55.0
12844,male,27,181.0,86.0,30.0,112.0,40.8,206.0
12845,female,70,181.0,81.0,12.0,85.0,40.0,52.0
12846,female,36,166.0,66.0,15.0,101.0,40.2,85.0
12847,male,73,202.0,107.0,13.0,96.0,39.9,93.0
12848,male,60,185.0,84.0,17.0,99.0,40.5,110.0
12849,male,36,182.0,80.0,15.0,94.0,40.1,67.0
12850,male,35,198.0,105.0,25.0,107.0,40.7,173.0
12851,male,52,201.0,107.0,4.0,76.0,38.7,12.0
12852,female,28,164.0,59.0,9.0,90.0,39.5,40.0
12853,female,75,164.0,61.0,17.0,93.0,40.3,94.0
12854,male,28,210.0,119.0,30.0,111.0,40.9,225.0
12855,male,38,179.0,84.0,23.0,102.0,40.8,135.0
12856,male,33,179.0,75.0,19.0,95.0,40.3,83.0
12857,male,62,198.0,105.0,28.0,110.0,40.6,243.0
12858,female,33,176.0,72.0,13.0,91.0,40.4,58.0
12859,female,25,160.0,56.0,15.0,92.0,40.1,69.0
12860,female,27,171.0,63.0,24.0,107.0,40.7,148.0
12861,male,24,175.0,78.0,4.0,81.0,39.1,8.0
12862,male,29,173.0,76.0,10.0,96.0,39.9,43.0
12863,male,21,193.0,90.0,24.0,100.0,40.9,117.0
12864,female,63,182.0,85.0,6.0,91.0,39.4,29.0
12865,male,32,175.0,75.0,19.0,99.0,40.3,94.0
12866,male,73,186.0,89.0,3.0,86.0,38.6,16.0
12867,male,25,174.0,79.0,12.0,97.0,40.3,52.0
12868,female,29,178.0,75.0,14.0,94.0,39.9,65.0
12869,female,47,152.0,54.0,17.0,104.0,40.3,108.0
12870,female,32,160.0,61.0,14.0,101.0,40.3,79.0
12871,male,34,191.0,96.0,29.0,111.0,40.7,211.0
12872,female,49,168.0,64.0,28.0,104.0,40.7,174.0
12873,female,36,162.0,62.0,27.0,110.0,40.4,180.0
12874,female,26,147.0,54.0,18.0,103.0,40.1,105.0
12875,female,68,174.0,74.0,22.0,109.0,40.9,153.0
12876,male,39,189.0,95.0,14.0,84.0,40.3,48.0
12877,female,39,172.0,72.0,3.0,87.0,38.7,12.0
12878,female,57,160.0,62.0,25.0,102.0,40.5,155.0
12879,male,68,186.0,90.0,5.0,87.0,39.0,26.0
12880,female,78,156.0,60.0,18.0,96.0,40.7,107.0
12881,male,54,173.0,74.0,14.0,96.0,40.1,77.0
12882,female,24,147.0,50.0,24.0,106.0,40.5,149.0
12883,female,79,160.0,59.0,26.0,111.0,40.5,197.0
12884,male,58,162.0,71.0,10.0,88.0,39.5,44.0
12885,female,26,143.0,41.0,4.0,73.0,39.4,11.0
12886,male,60,180.0,83.0,17.0,95.0,40.2,99.0
12887,female,54,171.0,68.0,6.0,87.0,39.4,27.0
12888,female,58,157.0,62.0,22.0,102.0,40.7,136.0
12889,female,20,151.0,54.0,19.0,97.0,40.1,97.0
12890,female,36,162.0,60.0,22.0,103.0,40.5,131.0
12891,male,70,172.0,77.0,12.0,99.0,40.1,82.0
12892,male,49,166.0,70.0,5.0,87.0,39.0,19.0
12893,male,38,175.0,77.0,15.0,103.0,40.4,88.0
12894,female,36,160.0,57.0,7.0,93.0,39.2,34.0
12895,female,35,164.0,65.0,27.0,112.0,40.9,184.0
12896,female,54,169.0,72.0,20.0,107.0,40.9,131.0
12897,female,34,148.0,53.0,16.0,94.0,40.4,81.0
12898,female,39,145.0,51.0,30.0,108.0,41.0,200.0
12899,female,36,155.0,56.0,18.0,104.0,40.6,110.0
12900,male,57,182.0,86.0,1.0,84.0,37.9,4.0
12901,male,36,185.0,89.0,18.0,96.0,40.3,89.0
12902,male,21,190.0,96.0,22.0,107.0,40.8,133.0
12903,male,23,175.0,73.0,23.0,110.0,40.6,140.0
12904,female,48,166.0,65.0,12.0,97.0,40.2,65.0
12905,male,57,173.0,77.0,8.0,79.0,39.7,25.0
12906,male,48,170.0,75.0,3.0,90.0,38.7,13.0
12907,male,61,180.0,90.0,4.0,85.0,39.2,18.0
12908,female,56,165.0,66.0,19.0,108.0,40.4,128.0
12909,male,61,169.0,72.0,29.0,110.0,41.0,230.0
12910,male,56,188.0,93.0,5.0,82.0,39.2,20.0
12911,female,52,165.0,65.0,23.0,106.0,40.6,149.0
12912,female,29,182.0,76.0,8.0,83.0,39.7,28.0
12913,female,25,167.0,64.0,23.0,95.0,41.0,111.0
12914,male,39,182.0,84.0,21.0,103.0,40.8,127.0
12915,male,20,170.0,75.0,27.0,103.0,40.9,134.0
12916,female,63,161.0,64.0,4.0,88.0,39.0,19.0
12917,male,25,174.0,74.0,8.0,87.0,39.4,22.0
12918,male,49,170.0,76.0,23.0,110.0,40.2,171.0
12919,female,60,172.0,65.0,10.0,92.0,39.2,51.0
12920,female,24,163.0,61.0,22.0,95.0,40.2,107.0
12921,female,25,173.0,65.0,18.0,96.0,40.4,89.0
12922,male,52,191.0,91.0,22.0,100.0,40.8,140.0
12923,female,34,137.0,44.0,9.0,90.0,39.6,43.0
12924,male,70,197.0,98.0,16.0,95.0,40.2,106.0
12925,female,51,157.0,58.0,26.0,102.0,40.7,159.0
12926,male,53,200.0,96.0,23.0,98.0,40.8,143.0
12927,female,33,150.0,53.0,19.0,106.0,40.4,120.0
12928,female,47,167.0,62.0,15.0,83.0,40.2,60.0
12929,male,23,171.0,68.0,23.0,100.0,40.5,103.0
12930,male,20,173.0,72.0,4.0,80.0,38.6,6.0
12931,female,44,169.0,69.0,18.0,97.0,40.7,96.0
12932,female,27,155.0,55.0,6.0,88.0,39.2,26.0
12933,male,20,188.0,81.0,11.0,89.0,39.9,33.0
12934,female,49,157.0,57.0,6.0,87.0,39.1,27.0
12935,female,26,161.0,51.0,28.0,109.0,41.0,183.0
12936,female,64,170.0,69.0,10.0,92.0,39.7,51.0
12937,male,47,180.0,80.0,26.0,101.0,40.7,157.0
12938,male,20,186.0,86.0,26.0,99.0,40.1,119.0
12939,male,51,190.0,94.0,8.0,86.0,39.0,34.0
12940,male,24,181.0,75.0,20.0,101.0,41.0,97.0
12941,female,22,168.0,65.0,13.0,97.0,40.1,65.0
12942,male,49,200.0,96.0,26.0,97.0,40.5,153.0
12943,female,43,164.0,63.0,2.0,83.0,38.2,8.0
12944,female,79,163.0,65.0,30.0,113.0,41.1,231.0
12945,female,33,154.0,54.0,1.0,78.0,37.7,3.0
12946,female,31,156.0,56.0,11.0,86.0,40.2,45.0
12947,male,21,190.0,90.0,7.0,88.0,39.3,21.0
12948,female,58,145.0,47.0,13.0,91.0,39.8,68.0
12949,male,24,180.0,81.0,23.0,112.0,40.9,152.0
12950,male,29,180.0,84.0,7.0,88.0,39.6,23.0
12951,female,67,161.0,64.0,10.0,90.0,39.6,51.0
12952,female,30,162.0,63.0,28.0,105.0,40.9,168.0
12953,male,26,184.0,86.0,9.0,89.0,39.6,30.0
12954,male,22,164.0,60.0,10.0,99.0,39.8,41.0
12955,male,23,177.0,79.0,29.0,106.0,40.9,163.0
12956,male,29,176.0,77.0,27.0,100.0,40.6,134.0
12957,female,26,149.0,52.0,21.0,94.0,40.6,103.0
12958,male,71,200.0,98.0,27.0,108.0,40.6,234.0
12959,female,60,152.0,54.0,3.0,86.0,38.5,14.0
12960,male,43,195.0,95.0,26.0,106.0,40.7,180.0
12961,male,48,178.0,78.0,26.0,107.0,40.9,181.0
12962,female,39,165.0,66.0,3.0,76.0,38.5,9.0
12963,female,66,162.0,64.0,29.0,110.0,40.8,208.0
12964,male,28,186.0,88.0,13.0,100.0,40.1,67.0
12965,male,26,181.0,84.0,29.0,116.0,41.2,214.0
12966,female,33,156.0,60.0,14.0,88.0,40.2,60.0
12967,male,57,188.0,92.0,7.0,92.0,39.4,38.0
12968,male,58,187.0,93.0,2.0,81.0,38.0,8.0
12969,male,73,213.0,113.0,12.0,103.0,39.9,100.0
12970,female,66,153.0,60.0,28.0,108.0,40.8,196.0
12971,female,58,179.0,76.0,27.0,108.0,40.6,180.0
12972,male,40,180.0,80.0,28.0,108.0,40.9,190.0
12973,male,72,183.0,81.0,13.0,94.0,40.5,81.0
12974,female,29,156.0,50.0,28.0,113.0,40.9,197.0
12975,female,34,181.0,75.0,27.0,108.0,40.9,168.0
12976,female,25,162.0,66.0,30.0,112.0,41.3,199.0
12977,female,45,140.0,41.0,25.0,99.0,40.7,148.0
12978,female,26,175.0,76.0,22.0,105.0,40.6,127.0
12979,female,48,159.0,60.0,18.0,89.0,40.6,84.0
12980,male,41,178.0,81.0,3.0,81.0,38.4,8.0
12981,male,64,179.0,82.0,10.0,93.0,40.0,57.0
12982,male,79,175.0,83.0,24.0,93.0,40.8,155.0
12983,male,65,191.0,87.0,23.0,103.0,40.9,170.0
12984,male,21,186.0,89.0,22.0,101.0,40.4,110.0
12985,female,22,161.0,53.0,7.0,83.0,39.5,26.0
12986,female,51,158.0,61.0,22.0,102.0,40.5,134.0
12987,male,20,208.0,105.0,14.0,86.0,40.2,42.0
12988,female,29,167.0,73.0,28.0,117.0,40.8,200.0
12989,male,47,204.0,98.0,18.0,96.0,40.6,102.0
12990,female,60,165.0,61.0,3.0,92.0,38.5,16.0
12991,male,70,191.0,90.0,9.0,91.0,39.5,53.0
12992,female,21,176.0,72.0,25.0,103.0,40.7,138.0
12993,female,57,167.0,63.0,28.0,103.0,40.8,176.0
12994,female,30,166.0,61.0,3.0,82.0,39.1,11.0
12995,male,29,193.0,92.0,4.0,85.0,39.0,12.0
12996,female,24,176.0,70.0,5.0,94.0,39.1,23.0
12997,female,57,167.0,65.0,15.0,97.0,39.9,84.0
12998,female,26,154.0,56.0,5.0,85.0,39.4,20.0
12999,female,71,172.0,69.0,21.0,108.0,40.3,146.0
13000,female,43,158.0,63.0,8.0,90.0,39.7,37.0
13001,male,58,187.0,94.0,9.0,88.0,39.7,44.0
13002,male,30,199.0,99.0,16.0,90.0,40.0,64.0
13003,female,59,178.0,74.0,7.0,89.0,39.8,33.0
13004,male,49,198.0,97.0,22.0,93.0,40.9,117.0
13005,male,35,201.0,99.0,3.0,87.0,38.7,11.0
13006,female,32,168.0,67.0,11.0,93.0,39.7,52.0
13007,male,57,195.0,93.0,24.0,106.0,40.7,182.0
13008,male,77,190.0,100.0,16.0,96.0,40.3,115.0
13009,female,37,164.0,60.0,17.0,102.0,40.2,100.0
13010,male,79,192.0,98.0,7.0,79.0,39.3,33.0
13011,female,47,153.0,56.0,15.0,109.0,39.8,103.0
13012,male,77,181.0,91.0,22.0,110.0,40.7,200.0
13013,male,35,181.0,78.0,10.0,91.0,39.5,39.0
13014,male,32,188.0,86.0,24.0,101.0,40.7,131.0
13015,female,33,166.0,65.0,19.0,100.0,40.3,105.0
13016,female,32,162.0,56.0,10.0,93.0,39.5,49.0
13017,female,33,169.0,70.0,13.0,89.0,39.8,55.0
13018,male,27,185.0,80.0,1.0,80.0,37.9,2.0
13019,female,29,143.0,45.0,17.0,92.0,40.4,82.0
13020,male,53,202.0,111.0,5.0,75.0,39.0,15.0
13021,female,27,161.0,57.0,9.0,88.0,39.8,38.0
13022,female,40,166.0,63.0,10.0,86.0,39.7,42.0
13023,male,59,206.0,102.0,5.0,81.0,39.4,20.0
13024,male,69,174.0,83.0,24.0,108.0,40.8,198.0
13025,female,45,153.0,52.0,29.0,103.0,40.7,180.0
13026,female,38,166.0,63.0,13.0,90.0,39.9,59.0
13027,male,52,170.0,77.0,24.0,108.0,40.6,175.0
13028,female,59,152.0,58.0,21.0,101.0,41.1,129.0
13029,female,28,176.0,67.0,8.0,84.0,39.4,29.0
13030,male,67,183.0,83.0,23.0,103.0,40.7,170.0
13031,female,39,179.0,76.0,20.0,105.0,40.5,120.0
13032,female,32,171.0,67.0,7.0,84.0,39.6,26.0
13033,male,21,169.0,70.0,2.0,94.0,38.0,7.0
13034,female,31,176.0,69.0,12.0,98.0,39.5,62.0
13035,female,43,161.0,61.0,5.0,88.0,39.0,22.0
13036,female,30,191.0,92.0,25.0,104.0,41.1,138.0
13037,male,40,173.0,79.0,15.0,100.0,40.2,83.0
13038,male,45,171.0,79.0,11.0,87.0,40.0,42.0
13039,female,74,174.0,79.0,4.0,90.0,38.8,20.0
13040,male,67,184.0,88.0,29.0,111.0,40.8,252.0
13041,female,22,159.0,58.0,15.0,94.0,40.3,71.0
13042,female,20,160.0,57.0,9.0,89.0,39.4,38.0
13043,female,70,172.0,68.0,29.0,109.0,40.7,205.0
13044,male,42,189.0,87.0,24.0,99.0,40.9,136.0
13045,female,26,171.0,70.0,16.0,93.0,40.2,73.0
13046,male,32,183.0,86.0,3.0,81.0,38.5,7.0
13047,male,31,180.0,83.0,23.0,91.0,41.0,88.0
13048,female,77,173.0,76.0,22.0,102.0,40.6,140.0
13049,male,26,195.0,86.0,26.0,102.0,40.7,138.0
13050,female,38,170.0,59.0,26.0,115.0,40.8,189.0
13051,female,31,156.0,53.0,20.0,102.0,40.6,117.0
13052,male,37,190.0,92.0,4.0,87.0,39.3,15.0
13053,female,74,162.0,58.0,28.0,113.0,41.0,216.0
13054,female,58,167.0,65.0,14.0,98.0,40.1,80.0
13055,female,36,172.0,68.0,19.0,98.0,40.2,101.0
13056,female,69,169.0,67.0,15.0,90.0,40.2,76.0
13057,male,44,193.0,96.0,17.0,103.0,40.3,111.0
13058,female,34,178.0,77.0,23.0,93.0,40.3,106.0
13059,male,49,185.0,90.0,29.0,92.0,40.8,145.0
13060,female,40,170.0,68.0,6.0,87.0,39.4,25.0
13061,male,28,181.0,80.0,19.0,105.0,40.2,109.0
13062,female,44,164.0,66.0,23.0,103.0,40.5,138.0
13063,male,78,187.0,88.0,22.0,98.0,40.8,160.0
13064,female,34,173.0,71.0,14.0,96.0,40.2,70.0
13065,female,26,146.0,46.0,16.0,99.0,40.4,89.0
13066,female,23,157.0,56.0,5.0,94.0,39.4,24.0
13067,female,43,169.0,68.0,11.0,89.0,39.7,49.0
13068,female,45,152.0,51.0,1.0,82.0,37.6,4.0
13069,female,22,157.0,59.0,3.0,88.0,38.6,12.0
13070,female,42,172.0,62.0,20.0,100.0,40.5,114.0
13071,female,78,189.0,84.0,10.0,85.0,40.0,44.0
13072,male,20,185.0,85.0,16.0,101.0,40.1,78.0
13073,male,22,201.0,98.0,28.0,102.0,40.7,151.0
13074,male,76,177.0,82.0,6.0,98.0,39.6,42.0
13075,female,26,170.0,69.0,24.0,107.0,40.8,146.0
13076,female,73,158.0,63.0,9.0,87.0,39.8,44.0
13077,female,50,176.0,70.0,6.0,91.0,39.3,29.0
13078,male,29,182.0,81.0,21.0,106.0,40.3,125.0
13079,female,52,168.0,67.0,22.0,109.0,40.7,149.0
13080,male,25,173.0,71.0,5.0,84.0,39.2,11.0
13081,male,38,168.0,72.0,5.0,82.0,39.1,13.0
13082,male,39,172.0,77.0,15.0,94.0,40.4,68.0
13083,female,21,170.0,64.0,4.0,89.0,38.6,17.0
13084,female,25,153.0,54.0,5.0,87.0,38.9,21.0
13085,male,56,183.0,75.0,29.0,105.0,40.6,203.0
13086,female,48,166.0,61.0,20.0,100.0,40.6,116.0
13087,male,35,190.0,87.0,14.0,91.0,39.9,58.0
13088,female,20,172.0,69.0,24.0,98.0,40.9,120.0
13089,male,50,184.0,82.0,26.0,107.0,40.6,186.0
13090,male,42,200.0,105.0,15.0,94.0,40.5,79.0
13091,male,34,181.0,78.0,8.0,86.0,39.6,25.0
13092,female,27,184.0,78.0,28.0,108.0,41.0,170.0
13093,male,30,179.0,82.0,13.0,88.0,40.0,43.0
13094,male,33,187.0,80.0,21.0,91.0,40.6,81.0
13095,male,49,188.0,94.0,5.0,85.0,39.0,20.0
13096,female,77,170.0,66.0,11.0,96.0,39.8,64.0
13097,female,20,171.0,63.0,5.0,87.0,39.0,20.0
13098,male,70,179.0,88.0,4.0,79.0,38.8,16.0
13099,male,49,181.0,87.0,16.0,104.0,40.3,108.0
13100,female,51,132.0,41.0,6.0,86.0,39.2,28.0
13101,male,68,190.0,90.0,6.0,84.0,39.3,28.0
13102,female,47,158.0,60.0,30.0,101.0,40.9,178.0
13103,male,39,188.0,89.0,25.0,108.0,40.5,173.0
13104,female,46,160.0,61.0,25.0,101.0,40.6,147.0
13105,female,20,176.0,70.0,9.0,87.0,39.7,34.0
13106,male,38,179.0,86.0,24.0,103.0,40.6,145.0
13107,male,57,184.0,85.0,14.0,91.0,40.3,72.0
13108,female,26,155.0,56.0,22.0,96.0,40.7,112.0
13109,male,62,188.0,92.0,15.0,91.0,40.4,83.0
13110,female,73,171.0,69.0,15.0,97.0,40.3,88.0
13111,male,41,175.0,83.0,30.0,108.0,41.0,207.0
13112,female,75,186.0,77.0,14.0,90.0,40.0,70.0
13113,male,46,182.0,84.0,17.0,99.0,40.4,98.0
13114,female,44,161.0,65.0,19.0,100.0,40.8,108.0
13115,female,40,170.0,73.0,25.0,105.0,40.5,151.0
13116,male,59,191.0,91.0,2.0,85.0,38.0,9.0
13117,female,73,170.0,71.0,16.0,91.0,40.2,83.0
13118,male,29,192.0,97.0,10.0,84.0,39.5,30.0
13119,female,26,179.0,74.0,29.0,109.0,40.8,180.0
13120,female,40,176.0,72.0,1.0,84.0,37.9,4.0
13121,male,26,195.0,97.0,26.0,102.0,41.0,145.0
13122,female,23,173.0,72.0,18.0,94.0,40.0,83.0
13123,male,41,179.0,83.0,26.0,107.0,40.5,175.0
13124,male,59,187.0,95.0,3.0,82.0,38.2,12.0
13125,female,42,164.0,57.0,20.0,99.0,40.7,113.0
13126,female,47,167.0,67.0,25.0,101.0,40.6,146.0
